"Country.Name","Income.Group","Region","Time","Time.Code","Agriculture..forestry..and.fishing..value.added....of.GDP...NV.AGR.TOTL.ZS.","Access.to.clean.fuels.and.technologies.for.cooking....of.population...EG.CFT.ACCS.ZS.","Access.to.electricity....of.population...EG.ELC.ACCS.ZS.","Account.ownership.at.a.financial.institution.or.with.a.mobile.money.service.provider....of.population.ages.15....FX.OWN.TOTL.ZS.","Adequacy.of.social.insurance.programs....of.total.welfare.of.beneficiary.households...per_si_allsi.adq_pop_tot.","Adequacy.of.social.protection.and.labor.programs....of.total.welfare.of.beneficiary.households...per_allsp.adq_pop_tot.","Adequacy.of.social.safety.net.programs....of.total.welfare.of.beneficiary.households...per_sa_allsa.adq_pop_tot.","Adequacy.of.unemployment.benefits.and.ALMP....of.total.welfare.of.beneficiary.households...per_lm_alllm.adq_pop_tot.","Adjusted.net.national.income..current.US....NY.ADJ.NNTY.CD.","Adjusted.net.national.income..annual...growth...NY.ADJ.NNTY.KD.ZG.","Adjusted.net.national.income.per.capita..current.US....NY.ADJ.NNTY.PC.CD.","Adolescent.fertility.rate..births.per.1.000.women.ages.15.19...SP.ADO.TFRT.","Adolescents.out.of.school....of.lower.secondary.school.age...SE.SEC.UNER.LO.ZS.","Age.dependency.ratio....of.working.age.population...SP.POP.DPND.","Agricultural.land..sq..km...AG.LND.AGRI.K2.","Air.transport..passengers.carried..IS.AIR.PSGR.","Air.transport..freight..million.ton.km...IS.AIR.GOOD.MT.K1.","Arable.land..hectares.per.person...AG.LND.ARBL.HA.PC.","Tax.revenue....of.GDP...GC.TAX.TOTL.GD.ZS.","GDP..current.US....NY.GDP.MKTP.CD.","GDP.per.capita..current.US....NY.GDP.PCAP.CD.","Women.Business.and.the.Law.Index.Score..scale.1.100...SG.LAW.INDX.","Time.required.to.start.a.business..days...IC.REG.DURS.","Domestic.general.government.health.expenditure.per.capita..current.US....SH.XPD.GHED.PC.CD.","Domestic.private.health.expenditure.per.capita..current.US....SH.XPD.PVTD.PC.CD.","External.health.expenditure.per.capita..current.US....SH.XPD.EHEX.PC.CD.","Women.making.their.own.informed.decisions.regarding.sexual.relations..contraceptive.use.and.reproductive.health.care.....of.women.age.15.49...SG.DMK.SRCR.FN.ZS.","Women.participating.in.the.three.decisions..own.health.care..major.household.purchases..and.visiting.family.....of.women.age.15.49...SG.DMK.ALLD.FN.ZS.","CO2.emissions..metric.tons.per.capita...EN.ATM.CO2E.PC.","CO2.emissions..kt...EN.ATM.CO2E.KT.","CO2.emissions.from.liquid.fuel.consumption..kt...EN.ATM.CO2E.LF.KT.","CO2.emissions.from.gaseous.fuel.consumption..kt...EN.ATM.CO2E.GF.KT.","CO2.emissions.from.solid.fuel.consumption..kt...EN.ATM.CO2E.SF.KT.","Methane.emissions..kt.of.CO2.equivalent...EN.ATM.METH.KT.CE.","Adjusted.savings..carbon.dioxide.damage..current.US....NY.ADJ.DCO2.CD.","Total.greenhouse.gas.emissions..kt.of.CO2.equivalent...EN.ATM.GHGT.KT.CE.","Nitrous.oxide.emissions..thousand.metric.tons.of.CO2.equivalent...EN.ATM.NOXE.KT.CE.","Individuals.using.the.Internet....of.population...IT.NET.USER.ZS.","Lending.interest.rate......FR.INR.LEND.","International.tourism..number.of.arrivals..ST.INT.ARVL.","International.tourism..number.of.departures..ST.INT.DPRT.","Customs.and.other.import.duties....of.tax.revenue...GC.TAX.IMPT.ZS.","Share.of.tariff.lines.with.international.peaks..all.products......TM.TAX.MRCH.IP.ZS.","Tariff.rate..applied..simple.mean..all.products......TM.TAX.MRCH.SM.AR.ZS.","Taxes.on.exports....of.tax.revenue...GC.TAX.EXPT.ZS.","Taxes.on.goods.and.services....of.revenue...GC.TAX.GSRV.RV.ZS.","Taxes.on.income..profits.and.capital.gains....of.revenue...GC.TAX.YPKG.RV.ZS.","Total.tax.and.contribution.rate....of.profit...IC.TAX.TOTL.CP.ZS.","Birth.rate..crude..per.1.000.people...SP.DYN.CBRT.IN.","by","Country.Code...53"
"PRE","Lower Middle-Income",NA,2015,"YR2015","18.57457944","13.99278835","40.09401233","..","..","..","..","..","1.06E+12","1.01276227","1255.327067","113.1416185","38.29893","89.37055645","8318603.555","21230480","475.1497121","0.222030741","..","1.34E+12","1590.112101","..","26.17027027","15.99109775","41.12294335","9.880547362","..","..","..","..","..","..","..","..","..","..","..","20.26045923","..","23560009.21","..","..","..","..","..","33.20434707","25.46188248","49.98888889","38.0482102","Country.Code","PRE"
"PRE","Lower Middle-Income",NA,2016,"YR2016","18.72387005","14.46313086","45.70558134","..","..","..","..","..","9.74E+11","-2.150252937","1120.048869","111.0213908","37.18214","88.8153259","8318603.555","20633300","472.6966853","0.215752767","..","1.24E+12","1423.633145","..","25.34864865","14.08532199","38.99848419","9.321724464","..","..","..","..","..","..","..","..","..","..","..","16.5090307","..","23851511.56","..","..","..","..","..","36.73512075","22.30950162","51.35","37.52677744","Country.Code","PRE"
"PRE","Lower Middle-Income",NA,2017,"YR2017","18.83932162","..","45.48366836","..","..","..","..","..","1.01E+12","1.25963287","1125.925173","108.9288085","35.98515","88.12074792","..","21624757.05","527.2982462","..","..","1.32E+12","1475.395754","..","21.34864865","16.97358046","40.0354937","8.887817398","..","..","..","..","..","..","..","..","..","..","..","24.06105508","..","..","..","..","..","..","..","33.80651917","22.75036496","51.91388889","37.02376607","Country.Code","PRE"
"PRE","Lower Middle-Income",NA,2018,"YR2018","19.09718708","..","48.39177102","..","..","..","..","..","9.75E+11","3.224739826","1060.340449","107.1249235","35.96733","87.30771755","..","26424490.55","557.554257","..","..","1.32E+12","1440.271936","..","21.24054054","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","37.50444072","23.0315725","52.12777778","36.5449441","Country.Code","PRE"
"SST","Lower Middle-Income",NA,1990,"YR1990","..","..","..","..","..","..","..","..","53263440466","..","2119.148299","89.66061103","21.20461","76.63282156","837119.0001","10857400","338.6999949","0.183721474","..","75084103986","2987.308927","..","..","..","..","..","..","..","4.20674189","105733.7735","42230.7157","..","..","43631.95003","..","241159.3184","23797.46147","..","..","..","..","..","..","..","..","24.37859659","35.11903902","..","30.79002852","Country.Code","SST"
"SST","Lower Middle-Income",NA,2000,"YR2000","4.06600145","50.17230938","66.27563431","..","..","..","..","..","91693635704","..","3119.570824","75.33679789","20.68227","70.40099249","853793","20091826","1307.918","0.183288244","..","1.29E+11","4397.273476","..","..","127.4341434","89.07754229","5.754168428","..","..","5.093369927","149709.57","59278.90551","..","..","55721.98333","..","276487.1063","19171.23","5.006702332","..","21292332.03","..","..","..","..","..","..","..","..","26.45977413","Country.Code","SST"
"SST","Upper Middle-Income",NA,2010,"YR2010","2.819076413","58.36736154","72.00468425","..","..","..","..","..","2.78E+11","9.49195254","7884.971839","65.03788788","16.23547","59.04133527","857923.2997","36212017.26","4072.818848","0.148815672","..","3.92E+11","11130.96133","..","54.56666667","286.1923315","184.3341026","19.13287422","..","..","6.804260975","239773.0867","74005.81239","..","..","98640.06387","..","451235.0559","19207.43347","25.94646784","..","37551286.87","..","..","..","..","..","24.03794244","29.40485486","43.50888889","23.91100172","Country.Code","SST"
"SST","Upper Middle-Income",NA,2011,"YR2011","2.789624432","58.93829388","73.25763355","..","..","..","..","..","3.28E+11","16.02928453","9132.047022","64.02630334","15.72288","58.4741173","858293.5993","38988883.58","4668.716245","0.14706926","..","4.73E+11","13180.14608","..","43.94680851","312.643771","198.9724133","20.77354517","..","..","6.939301068","249205.2","68440.82868","..","..","99453.24764","..","465243.2741","19404.52155","30.21939986","..","33680059.9","..","..","..","..","..","27.68055651","29.30877567","42.95106383","23.6969914","Country.Code","SST"
"SST","Upper Middle-Income",NA,2012,"YR2012","2.819593579","59.45530043","74.13258046","..","..","..","..","..","3.54E+11","6.648656622","9683.293306","63.05381885","15.64198","57.97661347","857758.2","42154410.3","5219.812339","0.142357075","..","4.95E+11","13534.31423","..","43.13541667","330.8831469","195.038203","17.06096829","..","..","7.059449731","258154.8429","64673.13952","..","..","100358.6139","..","478587.7129","19601.60963","32.92957071","..","36441417.56","..","..","..","..","..","18.05745581","26.49427112","43.30416667","23.46693047","Country.Code","SST"
"SST","Upper Middle-Income",NA,2013,"YR2013","2.696569109","59.94323093","74.8082252","..","..","..","..","..","3.77E+11","4.964111473","10139.01759","62.30508466","15.81836","57.5784129","854547.4003","42160917.6","5830.566221","0.134792504","..","5.13E+11","13796.75786","..","31.86458333","365.8167777","198.1364923","16.52873255","..","..","6.875373609","255860.346","70864.22993","..","..","..","..","..","..","37.17961154","..","38741673.73","..","..","..","..","..","23.54607979","27.9464898","42.82916667","23.22998693","Country.Code","SST"
"SST","Upper Middle-Income",NA,2014,"YR2014","2.639214943","60.38210066","75.9717722","..","..","..","..","..","3.95E+11","2.337498934","10442.70047","61.54941055","15.52727","57.26325205","856228.7998","47106779.95","..","0.136786698","..","5.29E+11","13977.57757","..","26.89583333","389.8577874","204.0843585","16.35813287","..","..","7.462652569","282558.2724","62688.01297","..","..","..","..","..","..","40.76040618","..","42510501.27","..","..","..","..","..","21.61098406","28.44073826","38.17291667","22.98421412","Country.Code","SST"
"SST","Upper Middle-Income",NA,2015,"YR2015","2.680952605","60.73022639","77.42510724","..","..","..","..","..","3.60E+11","-3.467400868","9335.16243","60.76192254","16.12712","56.99431715","854765.8958","51784766","..","0.130439359","..","4.51E+11","11715.13766","..","24.21041667","377.257243","195.6029952","13.80606278","..","..","..","..","..","..","..","..","..","..","..","43.92834012","..","42854957.11","..","..","..","..","..","23.83196326","28.4386936","37.65208333","22.78637104","Country.Code","SST"
"SST","Upper Middle-Income",NA,2016,"YR2016","2.646747698","61.11134729","78.84667534","..","..","..","..","..","3.58E+11","-0.134102619","9133.850353","59.9061826","16.36302","56.80045996","856297.5961","59930507","..","0.131711016","..","4.44E+11","11333.58992","..","22.88541667","372.1052387","195.273413","12.63625893","..","..","..","..","..","..","..","..","..","..","..","46.56373052","..","45949707.7","..","..","..","..","..","26.85715394","25.07658674","38.225","22.55539629","Country.Code","SST"
"SST","Upper Middle-Income",NA,2017,"YR2017","2.615977556","..","79.72522149","..","..","..","..","..","3.88E+11","5.371824473","9722.090931","59.01540835","16.33287","56.6037924","..","60503751","..","..","..","4.85E+11","12153.25708","..","19.53125","383.1568278","205.4890275","13.37892991","..","..","..","..","..","..","..","..","..","..","..","52.7965439","..","49014833.27","..","..","..","..","..","22.50125927","23.63972654","38.27083333","22.28544351","Country.Code","SST"
"SST","Upper Middle-Income",NA,2018,"YR2018","2.54346449","..","81.65875861","..","..","..","..","..","4.17E+11","..","10284.19924","58.00402572","..","56.42203286","..","61652480.53","..","..","..","5.36E+11","13197.5488","..","19.3125","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","51165258.71","..","..","..","..","..","25.97370231","24.91602652","38.59791667","22.00092508","Country.Code","SST"
"SAS","Low-Income",NA,1990,"YR1990","26.9171026","..","..","..","..","..","..","..","3.62E+11","5.334238078","319.6147697","103.3554121","..","74.69154513","2719903.999","18916100","1266.900025","0.188737809","10.2379911","4.07E+11","359.267001","..","..","..","..","..","..","..","0.626973927","710671.934","204479.254","54100.14465","415823.1337","731975.6859","..","1743930.297","212527.0532","..","..","..","..","..","71.51865","55.04","..","35.89153839","9.870580638","..","32.90912346","Country.Code","SAS"
"SAS","Low-Income",NA,2000,"YR2000","21.99172777","20.42398266","57.18357165","..","..","..","..","..","5.50E+11","2.78728018","395.472413","71.90156801","40.57994","67.45614038","2719641.001","26822530","1375.516","0.151969228","8.988101387","6.22E+11","447.4347638","..","..","4.137180357","12.92658512","0.497451798","..","..","0.849134552","1181100.363","379893.866","100900.8525","644967.9958","809368.1957","..","2338907.999","264706.3918","0.475928509","..","4826435.65","7071625.23","..","58.5708","22.94","..","32.15255895","15.14506139","..","27.65449021","Country.Code","SAS"
"SAS","Lower Middle-Income",NA,2010,"YR2010","17.58105831","32.01129943","73.15153744","..","..","..","..","..","1.81E+12","9.167474167","1107.167886","43.31045306","25.12365","58.92172792","2692409","78888194.89","2582.299939","0.125377341","10.25866577","2.06E+12","1257.499439","..","27.3","10.7232623","30.03714053","0.859284085","..","..","1.201634628","1969230.338","509683.664","214091.4956","1118891.328","930214.4625","..","3386371.565","300912.7456","7.219739697","..","9234490.674","19125115.55","..","28.37127","12.34","..","29.7410428","16.25802582","42.14","22.41298479","Country.Code","SAS"
"SAS","Lower Middle-Income",NA,2011,"YR2011","17.88057869","33.04336411","67.01536938","32.38194275","..","..","..","..","2.00E+12","4.859776363","1203.905905","40.65958392","23.7226","58.09870685","2700281.001","91031850.07","2640.973024","0.124050876","10.12506861","2.27E+12","1367.31313","..","24.1","12.68377956","31.34145613","0.8974473","..","..","1.264961896","2101777.72","517270.687","208292.2031","1238762.447","940759.8707","..","3456044.021","304390.1448","9.410017029","..","10392363.13","20658496.87","..","31.89466","12.93","..","30.96397246","17.05001515","45.36","21.86600039","Country.Code","SAS"
"SAS","Lower Middle-Income",NA,2012,"YR2012","17.38504579","34.22280697","77.15647283","..","..","..","..","..","2.03E+12","5.879884889","1205.133744","38.00789492","21.55197","57.17842021","2700735","89645445.18","2545.93913","0.122178738","10.70546007","2.30E+12","1364.416413","..","19.3","12.46659738","31.7193466","0.968840287","..","..","1.356545123","2284078.958","541472.887","196982.2536","1391890.313","951304.979","..","3648610.439","307867.544","11.53112865","..","10725073.4","22014160.89","..","21.7609","11.4","..","29.09138885","17.99702875","37.16","21.36366892","Country.Code","SAS"
"SAS","Lower Middle-Income",NA,2013,"YR2013","17.57982745","35.38174339","77.79985489","..","..","..","..","..","2.08E+12","5.86428551","1221.709192","35.57150164","20.28578","56.21489961","2703845","93893397.49","2727.845797","0.12070376","10.85655802","2.36E+12","1381.856618","..","18.875","12.16368201","38.53453066","0.845295289","..","..","1.350087783","2302942.006","568850.709","218717.2573","1355928.244","..","..","..","..","13.76061886","..","11682769.25","23161348.84","..","22.01701","11.64","..","28.59485096","19.39667197","38.9375","20.91638028","Country.Code","SAS"
"SAS","Lower Middle-Income",NA,2014,"YR2014","17.27110783","36.40995976","80.47507654","46.54095459","..","..","..","..","2.29E+12","6.377026539","1325.769327","33.11449949","19.79231","55.28698633","2703765","102251106.6","2688.202904","0.119157165","9.924690603","2.58E+12","1494.420758","..","17.25","12.74198582","39.37087536","1.137326141","..","..","1.456572745","2516434.746","626745.305","211250.7158","1521118.105","..","..","..","..","19.05930188","..","18915333.11","25431129.95","..","41.52776","11.48","..","28.2187092","18.68571124","38.8","20.52913115","Country.Code","SAS"
"SAS","Lower Middle-Income",NA,2015,"YR2015","16.73485851","37.51184167","84.46808684","..","..","..","..","..","2.41E+12","8.471037169","1379.91309","30.63498048","16.94862","54.43812996","2703897.402","120221878","2499.721684","0.117683795","10.5091248","2.70E+12","1541.803684","..","16.5","14.17658438","40.07407817","1.026483488","..","..","..","..","..","..","..","..","..","..","..","16.22347302","..","19773338.98","28138552.83","..","22.65889","10.73","..","31.28522089","19.14786994","38.6875","20.1968155","Country.Code","SAS"
"SAS","Lower Middle-Income",NA,2016,"YR2016","16.67571247","38.68669299","86.62306947","..","..","..","..","..","2.62E+12","8.133719716","1477.326499","28.1174953","16.40908","53.64855573","2710571.1","142492664","2567.848507","0.116597581","11.00782985","2.92E+12","1648.624491","..","16.1875","15.22687616","40.94634763","0.943981791","..","..","..","..","..","..","..","..","..","..","..","20.23984948","..","22066208.46","30194692.25","..","25.23267","11.16","..","32.25453408","21.78746495","40.3125","19.91113094","Country.Code","SAS"
"SAS","Lower Middle-Income",NA,2017,"YR2017","16.09298048","..","89.82433633","69.55911255","..","..","..","..","2.98E+12","7.173728605","1663.149241","25.58497242","16.12277","52.98059318","..","162908959.6","3116.155833","..","11.2890795","3.35E+12","1866.937699","..","16.1","17.49325959","45.84045292","1.131677432","..","..","..","..","..","..","..","..","..","..","..","30.09918405","..","23825232.51","32864565.98","..","19.1173","9.62","..","38.77147152","18.71360821","43.2","19.65370027","Country.Code","SAS"
"SAS","Lower Middle-Income",NA,2018,"YR2018","15.19941905","..","91.62199183","..","..","..","..","..","3.06E+12","6.388749923","1683.816484","24.52304689","15.50897","52.38413303","..","189225467.4","3464.166137","..","..","3.45E+12","1902.802629","..","14.0625","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","26701056.84","35959133.49","..","..","..","..","..","..","43.5875","19.40734232","Country.Code","SAS"
"TSA","Low-Income",NA,1990,"YR1990","26.9171026","..","..","..","..","..","..","..","3.62E+11","5.334238078","319.6147697","103.3554121","..","74.69154513","2719903.999","18916100","1266.900025","0.188737809","10.2379911","4.07E+11","359.267001","..","..","..","..","..","..","..","0.626973927","710671.934","204479.254","54100.14465","415823.1337","731975.6859","..","1743930.297","212527.0532","..","..","..","..","..","..","..","..","35.89153839","9.870580638","..","32.90912346","Country.Code","TSA"
"TSA","Low-Income",NA,2000,"YR2000","21.99172777","20.42398266","57.18357165","..","..","..","..","..","5.50E+11","2.78728018","395.472413","71.90156801","40.57994","67.45614038","2719641.001","26822530","1375.516","0.151969228","8.988101387","6.22E+11","447.4347638","..","..","4.137180357","12.92658512","0.497451798","..","..","0.849134552","1181100.363","379893.866","100900.8525","644967.9958","809368.1957","..","2338907.999","264706.3918","0.475928509","..","4826435.65","7071625.23","..","..","..","..","32.15255895","15.14506139","..","27.65449021","Country.Code","TSA"
"TSA","Lower Middle-Income",NA,2010,"YR2010","17.58105831","32.01129943","73.15153744","..","..","..","..","..","1.81E+12","9.167474167","1107.167886","43.31045306","25.12365","58.92172792","2692409","78888194.89","2582.299939","0.125377341","10.25866577","2.06E+12","1257.499439","..","27.3","10.7232623","30.03714053","0.859284085","..","..","1.201634628","1969230.338","509683.664","214091.4956","1118891.328","930214.4625","..","3386371.565","300912.7456","7.219739697","..","9234490.674","19125115.55","..","..","..","..","29.7410428","16.25802582","42.14","22.41298479","Country.Code","TSA"
"TSA","Lower Middle-Income",NA,2011,"YR2011","17.88057869","33.04336411","67.01536938","..","..","..","..","..","2.00E+12","4.859776363","1203.905905","40.65958392","23.7226","58.09870685","2700281.001","91031850.07","2640.973024","0.124050876","10.12506861","2.27E+12","1367.31313","..","24.1","12.68377956","31.34145613","0.8974473","..","..","1.264961896","2101777.72","517270.687","208292.2031","1238762.447","940759.8707","..","3456044.021","304390.1448","9.410017029","..","10392363.13","20658496.87","..","..","..","..","30.96397246","17.05001515","45.36","21.86600039","Country.Code","TSA"
"TSA","Lower Middle-Income",NA,2012,"YR2012","17.38504579","34.22280697","77.15647283","..","..","..","..","..","2.03E+12","5.879884889","1205.133744","38.00789492","21.55197","57.17842021","2700735","89645445.18","2545.93913","0.122178738","10.70546007","2.30E+12","1364.416413","..","19.3","12.46659738","31.7193466","0.968840287","..","..","1.356545123","2284078.958","541472.887","196982.2536","1391890.313","951304.979","..","3648610.439","307867.544","11.53112865","..","10725073.4","22014160.89","..","..","..","..","29.09138885","17.99702875","37.16","21.36366892","Country.Code","TSA"
"TSA","Lower Middle-Income",NA,2013,"YR2013","17.57982745","35.38174339","77.79985489","..","..","..","..","..","2.08E+12","5.86428551","1221.709192","35.57150164","20.28578","56.21489961","2703845","93893397.49","2727.845797","0.12070376","10.85655802","2.36E+12","1381.856618","..","18.875","12.16368201","38.53453066","0.845295289","..","..","1.350087783","2302942.006","568850.709","218717.2573","1355928.244","..","..","..","..","13.76061886","..","11682769.25","23161348.84","..","..","..","..","28.59485096","19.39667197","38.9375","20.91638028","Country.Code","TSA"
"TSA","Lower Middle-Income",NA,2014,"YR2014","17.27110783","36.40995976","80.47507654","..","..","..","..","..","2.29E+12","6.377026539","1325.769327","33.11449949","19.79231","55.28698633","2703765","102251106.6","2688.202904","0.119157165","9.924690603","2.58E+12","1494.420758","..","17.25","12.74198582","39.37087536","1.137326141","..","..","1.456572745","2516434.746","626745.305","211250.7158","1521118.105","..","..","..","..","19.05930188","..","18915333.11","25431129.95","..","..","..","..","28.2187092","18.68571124","38.8","20.52913115","Country.Code","TSA"
"TSA","Lower Middle-Income",NA,2015,"YR2015","16.73485851","37.51184167","84.46808684","..","..","..","..","..","2.41E+12","8.471037169","1379.91309","30.63498048","16.94862","54.43812996","2703897.402","120221878","2499.721684","0.117683795","10.5091248","2.70E+12","1541.803684","..","16.5","14.17658438","40.07407817","1.026483488","..","..","..","..","..","..","..","..","..","..","..","16.22347302","..","19773338.98","28138552.83","..","..","..","..","31.28522089","19.14786994","38.6875","20.1968155","Country.Code","TSA"
"TSA","Lower Middle-Income",NA,2016,"YR2016","16.67571247","38.68669299","86.62306947","..","..","..","..","..","2.62E+12","8.133719716","1477.326499","28.1174953","16.40908","53.64855573","2710571.1","142492664","2567.848507","0.116597581","11.00782985","2.92E+12","1648.624491","..","16.1875","15.22687616","40.94634763","0.943981791","..","..","..","..","..","..","..","..","..","..","..","20.23984948","..","22066208.46","30194692.25","..","..","..","..","32.25453408","21.78746495","40.3125","19.91113094","Country.Code","TSA"
"TSA","Lower Middle-Income",NA,2017,"YR2017","16.09298048","..","89.82433633","..","..","..","..","..","2.98E+12","7.173728605","1663.149241","25.58497242","16.12277","52.98059318","..","162908959.6","3116.155833","..","11.2890795","3.35E+12","1866.937699","..","16.1","17.49325959","45.84045292","1.131677432","..","..","..","..","..","..","..","..","..","..","..","30.09918405","..","23825232.51","32864565.98","..","..","..","..","38.77147152","18.71360821","43.2","19.65370027","Country.Code","TSA"
"TSA","Lower Middle-Income",NA,2018,"YR2018","15.19941905","..","91.62199183","..","..","..","..","..","3.06E+12","6.388749923","1683.816484","24.52304689","15.50897","52.38413303","..","189225467.4","3464.166137","..","..","3.45E+12","1902.802629","..","14.0625","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","26701056.84","35959133.49","..","..","..","..","..","..","43.5875","19.40734232","Country.Code","TSA"
"SSF","Low-Income",NA,1990,"YR1990","20.33775489","..","..","..","..","..","..","..","2.63E+11","4.032584319","516.5649169","139.4548795","..","94.53838775","8101880","14808400","912.4000026","0.307760513","..","3.38E+11","663.0901067","..","..","..","..","..","..","..","0.861377288","438830.2536","125497.9568","17536.46234","..","640216.62","..","3394980.001","444205.6643","..","..","..","..","..","35.2468","16.47","..","..","..","..","44.05014227","Country.Code","SSF"
"SSF","Low-Income",NA,2000,"YR2000","17.544493","9.290420386","25.99522072","..","..","..","..","..","3.17E+11","4.931279499","475.9494312","128.3436038","47.33892","90.42881075","8859920","17912857","1711.592","0.256782758","..","3.98E+11","598.0366471","..","..","10.20671068","19.16588737","2.600413163","..","..","0.848494233","564526.6159","133104.1959","29206.51011","..","645133.735","..","4807543.048","377534.6695","0.50095138","..","18836376.68","..","..","36.42699","15.7","..","..","..","..","41.59675385","Country.Code","SSF"
"SSF","Lower Middle-Income",NA,2010,"YR2010","16.01170941","12.25670321","33.81835871","..","..","..","..","..","1.03E+12","4.933789347","1185.25201","115.176701","37.69227","88.30824417","9194451.999","38191509.14","2138.231379","0.223060614","..","1.37E+12","1581.170652","..","46.56666667","30.46128591","43.31603322","9.920592462","..","..","0.859137333","746611.9119","208038.2448","55731.68148","..","837891.9137","..","4558259.71","548055.513","7.004607568","..","36755948.91","..","..","34.30119","11.61","..","29.37461103","21.17758146","69.08","38.85672341","Country.Code","SSF"
"SSF","Lower Middle-Income",NA,2011,"YR2011","15.46781557","12.5992077","35.81861586","23.24530411","..","..","..","..","1.13E+12","1.621089144","1267.855854","113.5524139","37.217","88.1340892","10208700.28","42648276.4","2215.800478","0.235650616","..","1.56E+12","1742.401315","..","37.5","33.95403659","45.82344135","10.54413682","..","..","0.848531686","757777.9737","213258.4527","67732.35672","..","844540.145","..","4573970.095","552956.5065","8.399256103","..","36693731.72","..","..","35.79589","11.46","..","29.40726208","23.05153641","58.35777778","38.44948248","Country.Code","SSF"
"SSF","Lower Middle-Income",NA,2012,"YR2012","15.91193596","12.94620545","37.51816795","..","..","..","..","..","1.21E+12","7.34060762","1318.670182","111.9081406","36.83415","87.81845796","10252152.35","45408840.8","2559.171422","0.233973777","..","1.64E+12","1791.087225","..","35.56521739","34.30699962","46.0076268","10.39991518","..","..","0.836362015","767551.9801","224250.5076","69777.22114","..","851188.3164","..","4601155.111","557857.4999","10.28656847","..","39172281.39","..","..","33.58842","11.5","..","29.85472374","24.06428213","57.44565217","38.01382953","Country.Code","SSF"
"SSF","Lower Middle-Income",NA,2013,"YR2013","15.42268305","13.28694762","38.36278793","..","..","..","..","..","1.28E+12","3.8807116","1362.045169","110.0496072","37.60565","87.38393077","10247632.62","43790341.82","2708.035174","0.227376822","..","1.75E+12","1856.843545","..","31.34680851","32.79785819","47.84278275","11.89221927","..","..","0.831468753","784109.1823","240126.9754","69203.04739","..","..","..","..","..","12.36421745","..","39668472.16","..","..","34.4612","10.76","..","28.93076","24.56969615","49.96808511","37.55569771","Country.Code","SSF"
"SSF","Lower Middle-Income",NA,2014,"YR2014","15.13557515","13.65807897","38.26370231","34.18938065","..","..","..","..","1.40E+12","5.560004419","1443.348586","108.2062239","38.48338","86.84916665","10247644.06","44380996.12","2793.431464","0.221252495","18.9224981","1.83E+12","1893.067025","..","29.09148936","31.76652269","48.13568296","12.34040206","..","..","0.84917769","822819.0341","246214.0588","77382.5051","..","..","..","..","..","15.05674975","..","41592505.51","..","..","32.65906","10.39","..","32.28522649","25.02684334","45.51702128","37.08344522","Country.Code","SSF"
"SSF","Lower Middle-Income",NA,2015,"YR2015","15.44506207","14.01831142","39.24965829","..","..","..","..","..","1.31E+12","2.096445521","1315.588158","106.385944","38.48069","86.22605722","10245739.05","47850992","2782.253249","0.215127685","18.83363788","1.67E+12","1674.518095","..","28.89166667","30.55326516","45.10098679","10.46204001","..","..","..","..","..","..","..","..","..","..","..","20.74592323","..","43494338.87","..","..","32.07624","10.39","..","33.72491455","27.18696716","45.76382979","36.60520367","Country.Code","SSF"
"SSF","Lower Middle-Income",NA,2016,"YR2016","15.67450033","14.38049279","44.66427437","..","..","..","..","..","1.22E+12","-0.980529254","1188.300771","104.5758405","37.63966","85.7159421","10247069.05","49683303","2910.25082","0.209516661","18.36279936","1.56E+12","1525.529712","..","28.19583333","27.71881559","42.11661367","9.566875531","..","..","..","..","..","..","..","..","..","..","..","19.34122243","..","45672649.43","..","..","30.42276","9.99","..","35.11348525","26.5196788","46.56595745","36.13155092","Country.Code","SSF"
"SSF","Lower Middle-Income",NA,2017,"YR2017","15.83165254","..","44.65887973","42.6074295","..","..","..","..","1.30E+12","1.945330169","1234.74193","102.7885852","36.66214","85.08101972","..","54260831.08","3648.453075","..","19.09888863","1.69E+12","1613.687345","..","24.07083333","30.21502071","44.31923863","9.224558608","..","..","..","..","..","..","..","..","..","..","..","25.4153315","..","47629536.26","..","..","26.86516","7.76","..","33.03682047","23.40725436","46.53404255","35.6678956","Country.Code","SSF"
"SSF","Lower Middle-Income",NA,2018,"YR2018","15.66743496","..","47.66005686","..","..","..","..","..","1.29E+12","3.115168138","1192.366609","101.2202251","37.02684","84.34271875","..","63070540.21","3585.901849","..","..","1.71E+12","1589.247775","..","23.20625","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","34.29476081","25.31968397","46.71489362","35.21907793","Country.Code","SSF"
"SSA","Low-Income",NA,1990,"YR1990","20.35214456","..","..","..","..","..","..","..","2.63E+11","4.032584319","515.9906042","139.4646177","..","94.54120684","8101840","14566000","902.000003","0.307807542","..","3.37E+11","662.4553962","..","..","..","..","..","..","..","0.861203736","438681.9775","125348.5217","17522.16731","..","640198.8115","..","3394614.729","444192.5585","..","..","..","..","..","35.2468","16.47","..","..","..","..","44.05300099","Country.Code","SSA"
